latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-34.4018,-59.37432,325.58,0.36,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.55,2.08,D
-34.14861,-58.98651,329.58,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.02,2.43,D
-33.67761,-58.93909,333.65,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.8,4.08,D
-33.67264,-58.94335,367,0.34,0.56,2026-05-19,1711,SNPP,SNPP,h,2.0NRT,295.15,4.08,D
-33.67237,-58.93961,336.99,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.44,4.08,D
-33.6674,-58.94387,325.77,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.2,1.66,D
-33.66871,-59.35764,325.15,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,288.9,5.16,D
-33.66923,-59.36554,344.36,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.93,4.1,D
-33.66385,-59.36605,367,0.35,0.57,2026-05-19,1711,SNPP,SNPP,h,2.0NRT,298.3,15.94,D
-33.66155,-59.33054,348.33,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.49,8.16,D
-33.6636,-59.36209,351.74,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.37,15.72,D
-33.65644,-59.335,328.82,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.96,4.5,D
-33.65823,-59.36261,348.09,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.56,15.72,D
-33.65848,-59.36656,351.82,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,299.63,15.94,D
-33.66616,-59.35991,367,0.35,0.57,2026-05-19,1711,SNPP,SNPP,h,2.0NRT,291.72,20.46,D
-33.66644,-59.36385,367,0.35,0.57,2026-05-19,1711,SNPP,SNPP,h,2.0NRT,298.01,12.04,D
-33.66672,-59.36781,367,0.35,0.57,2026-05-19,1711,SNPP,SNPP,h,2.0NRT,295.42,12.04,D
-33.65883,-59.33282,367,0.35,0.57,2026-05-19,1711,SNPP,SNPP,h,2.0NRT,294.7,6.29,D
-33.66107,-59.36435,367,0.35,0.57,2026-05-19,1711,SNPP,SNPP,h,2.0NRT,297.87,12.04,D
-33.66135,-59.36831,355.57,0.35,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,294.59,12.04,D
-33.37786,-60.14688,337.56,0.39,0.59,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.4,1.75,D
-33.25891,-60.28434,325.86,0.4,0.6,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,290.71,2.82,D
-32.99721,-58.22017,339.04,0.6,0.53,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,290.66,13.33,D
-32.99773,-58.22676,327.36,0.6,0.53,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,288.67,7.38,D
-32.94569,-59.53699,344.96,0.36,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.89,5.64,D
-32.94596,-59.54097,325.92,0.36,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.11,3.49,D
-32.94428,-59.53682,340.03,0.36,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.48,4.12,D
-32.94456,-59.54078,327.61,0.36,0.57,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.83,2.94,D
-32.39573,-60.77644,329.72,0.42,0.61,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.3,4.54,D
-32.24543,-61.73625,327.52,0.47,0.64,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,295.05,1.55,D
-31.79923,-58.13171,338.69,0.58,0.52,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.95,24.46,D
-31.79974,-58.13788,327.32,0.58,0.52,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.23,24.46,D
-31.79795,-58.13285,345.67,0.58,0.52,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,298.83,41.92,D
-31.79849,-58.13904,329.48,0.58,0.52,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,288.81,13.57,D
-31.70674,-58.10534,353.68,0.57,0.52,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,295.5,29.12,D
-31.33393,-59.58618,339.76,0.35,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.91,2.63,D
-31.03471,-57.93691,328.73,0.55,0.51,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,289.13,3.11,D
-31.03483,-57.93256,336.05,0.55,0.51,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.34,6.14,D
-31.07434,-59.42666,327.79,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.1,4.6,D
-30.89222,-58.6387,335.27,0.6,0.53,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.56,0.41,D
-30.89999,-59.41238,325.14,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.77,2.13,D
-30.69951,-57.84007,346.6,0.54,0.51,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,295.54,18.93,D
-30.69969,-57.84105,341.39,0.54,0.51,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,295.34,12.08,D
-30.79553,-60.21692,340.86,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,294.25,6,D
-30.795,-60.21706,350.46,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,295.21,5.46,D
-30.75272,-60.02123,337.22,0.36,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.85,3.4,D
-30.8042,-61.06189,326.72,0.42,0.61,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.53,1.77,D
-30.67925,-60.13934,325.31,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,294.06,2.21,D
-30.67352,-60.13589,342.66,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,294.95,6.39,D
-30.6738,-60.13986,339.73,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.01,4.34,D
-30.67889,-60.13969,326.8,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,294.22,3.53,D
-30.67314,-60.13623,338.73,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,294.48,8.21,D
-30.67344,-60.14019,342.92,0.37,0.58,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,293.29,3.53,D
-30.452,-57.92134,345.21,0.54,0.51,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,290.8,6.65,D
-30.32464,-59.52603,326.37,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.51,2.89,D
-30.32456,-59.52631,329.17,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.39,2.89,D
-29.96255,-57.51972,340.36,0.51,0.49,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,296.29,26.53,D
-29.96306,-57.52511,292.12,0.51,0.49,2026-05-19,1711,SNPP,SNPP,l,2.0NRT,312.45,55.56,D
-29.95794,-57.52028,331.43,0.51,0.49,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,292.42,26.53,D
-30.14689,-59.74665,332.28,0.34,0.56,2026-05-19,1711,SNPP,SNPP,n,2.0NRT,291.66,2.39,D
-29.62476,-57.41194,336.49,0.5,0.49,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.79,5.53,D
-29.8198,-60.70693,345.33,0.39,0.59,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.08,3.99,D
-29.6538,-59.09985,332.66,0.62,0.54,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.47,7.06,D
-29.65537,-59.10069,339.85,0.62,0.54,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.61,9.98,D
-29.45108,-57.06335,327.65,0.47,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.13,1.93,D
-29.46842,-57.90439,325.45,0.53,0.5,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.53,2.57,D
-29.46373,-57.90496,326.89,0.53,0.5,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.59,2.57,D
-29.38406,-57.16264,328.7,0.48,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.42,1.99,D
-29.38592,-57.22863,335.96,0.48,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.44,7.02,D
-29.3425,-57.12536,328.36,0.47,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.64,3.14,D
-29.30052,-57.72305,336.26,0.51,0.49,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.39,6.31,D
-29.41243,-59.64236,328.62,0.33,0.56,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292,1.31,D
-29.06964,-56.59114,340.42,0.44,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.75,5.84,D
-29.28125,-58.79386,352.98,0.59,0.53,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.96,18.19,D
-29.26839,-60.07254,367,0.35,0.57,2026-05-19,1713,SNPP,SNPP,h,2.0NRT,291.86,31.02,D
-29.26869,-60.07628,334.3,0.35,0.57,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,296.19,27.23,D
-29.26334,-60.0768,326.24,0.35,0.57,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.03,3.36,D
-29.26364,-60.08054,345.74,0.35,0.57,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.55,3.36,D
-29.12873,-58.60763,346.78,0.58,0.52,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.36,13.72,D
-29.12385,-58.60819,346.96,0.58,0.52,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.35,13.72,D
-29.1244,-58.61425,354.52,0.58,0.52,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,298.89,31,D
-28.8835,-56.58216,367,0.44,0.46,2026-05-19,1713,SNPP,SNPP,h,2.0NRT,294.51,7.55,D
-28.88304,-56.57761,338.63,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.51,6.97,D
-28.88397,-56.58672,329.5,0.44,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.21,7.55,D
-28.87874,-56.57819,338.52,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,289.9,5.56,D
-28.87921,-56.58274,331.54,0.44,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290,5.07,D
-29.06598,-58.56607,328.45,0.57,0.52,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293,5.72,D
-29.06111,-58.56664,338.63,0.57,0.52,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.82,5.72,D
-29.06163,-58.57266,325.28,0.57,0.52,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.71,4.07,D
-28.88615,-56.58036,345.91,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.13,7.82,D
-28.88185,-56.58094,346.61,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.4,7.82,D
-28.88234,-56.58548,340.14,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.45,7.82,D
-29.06402,-58.56801,350.61,0.57,0.52,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.75,10.26,D
-28.86525,-56.62933,337.4,0.44,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.37,3.9,D
-29.02839,-58.29238,336.15,0.55,0.51,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,289.28,8.34,D
-29.02894,-58.29815,340.93,0.55,0.51,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.59,11.69,D
-28.85663,-56.63047,326.06,0.44,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.62,2.95,D
-28.79385,-56.32629,342.13,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.82,10.42,D
-28.67338,-56.27857,338.68,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.65,3.14,D
-28.66871,-56.27483,325.19,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.37,2.89,D
-28.58243,-56.03144,339.46,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.75,3.33,D
-28.53018,-56.33246,328.84,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.17,2.51,D
-28.53016,-56.33119,328.73,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.42,2.47,D
-28.7938,-59.25303,338.3,0.62,0.54,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.9,6.99,D
-28.47395,-56.40511,346.15,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.29,10.06,D
-28.46879,-56.39697,356.05,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,297.05,51.06,D
-28.46972,-56.40568,348.55,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.51,4.52,D
-28.4641,-56.39318,341.33,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,296.19,41.26,D
-28.46549,-56.40625,332.92,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.31,4.52,D
-28.45987,-56.39375,341.12,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,305.46,73.29,D
-28.46126,-56.40683,338.67,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.96,4.32,D
-28.46172,-56.41116,328.99,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.83,4.32,D
-28.72866,-59.20743,325.69,0.62,0.54,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.08,2.31,D
-28.45518,-56.38998,353.01,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,301.87,73.29,D
-28.45749,-56.41175,342.14,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.25,4.32,D
-28.45096,-56.39055,353.05,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,289.69,9.26,D
-28.45142,-56.39491,349.34,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.14,9.26,D
-28.45188,-56.39926,335.63,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,289.43,5.22,D
-28.4528,-56.40796,338.93,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.44,15.89,D
-28.45326,-56.41233,339.29,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,296.55,15.89,D
-28.44765,-56.39982,335.43,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,287.84,5.22,D
-28.44811,-56.40417,351.71,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,288.75,5.22,D
-28.44902,-56.41288,346.31,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,297.52,15.89,D
-28.44857,-56.40852,356.69,0.42,0.45,2026-05-19,1713,SNPP,SNPP,l,2.0NRT,298.05,15.89,D
-28.44479,-56.41343,367,0.42,0.45,2026-05-19,1713,SNPP,SNPP,h,2.0NRT,296.09,16.33,D
-28.66124,-58.83943,338.65,0.59,0.53,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.16,6.13,D
-28.34361,-56.73176,350.27,0.44,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.16,10.03,D
-28.32092,-56.60248,336.44,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.82,2.42,D
-28.31665,-56.60305,338.08,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.68,2.42,D
-28.31858,-56.62091,348.76,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.97,8.82,D
-28.31238,-56.60362,339.64,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.42,6.39,D
-28.30715,-56.59529,343.45,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.87,10.88,D
-28.30763,-56.59974,354.6,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.23,10.88,D
-28.30811,-56.60419,335.49,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.43,6.39,D
-28.27588,-56.34647,327.46,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.15,2.98,D
-28.30288,-56.59587,344.61,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.73,30.94,D
-28.30336,-56.60032,344.6,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,311.82,30.94,D
-28.30383,-56.60477,328.88,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.15,9.67,D
-28.29861,-56.59645,341.78,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.96,30.94,D
-28.29957,-56.60535,332.67,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.12,9.67,D
-28.30004,-56.60981,345.53,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.21,9.67,D
-28.29482,-56.60148,325.45,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,288.8,6.09,D
-28.29529,-56.60593,349.01,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,302.55,27.68,D
-28.29577,-56.61039,348.02,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.17,27.68,D
-28.25247,-56.40666,336.42,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.89,4.65,D
-28.24825,-56.40723,351.05,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.04,8.19,D
-28.24357,-56.40347,347.71,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.47,7.24,D
-28.23046,-56.4009,344.78,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.46,3.92,D
-28.19206,-56.43479,330.43,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.31,3.36,D
-28.28682,-58.10245,339.23,0.52,0.5,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.25,31.02,D
-28.28737,-58.10799,344.13,0.53,0.5,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,303.52,51.73,D
-28.28214,-58.10303,339.43,0.52,0.5,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.28,21.78,D
-28.28269,-58.10854,335.8,0.53,0.5,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.89,20.61,D
-27.90517,-56.11232,339.48,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.85,10.35,D
-27.90563,-56.11646,347.15,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,313.25,28.23,D
-27.90105,-56.11287,338.63,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.68,10.35,D
-27.9015,-56.11701,342.23,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.68,28.23,D
-27.91096,-56.28068,333.34,0.41,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.72,2.37,D
-27.92595,-56.49983,339.45,0.42,0.45,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.12,5,D
-27.73252,-55.12296,332.33,0.53,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.53,3.67,D
-27.71495,-55.27583,330.05,0.54,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.79,6.8,D
-27.86377,-57.01152,339.35,0.45,0.47,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.88,6.21,D
-27.86376,-57.01355,337.99,0.45,0.47,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.37,3.35,D
-27.95676,-59.17622,333.02,0.6,0.53,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,288.72,4.86,D
-27.95177,-59.17678,341.84,0.6,0.53,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.7,4.86,D
-27.9566,-59.17751,325.87,0.6,0.53,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,288.36,6.02,D
-27.64391,-56.19207,355.84,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,297.75,19.61,D
-27.95103,-59.17179,328.36,0.6,0.53,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,289.79,6.12,D
-27.95161,-59.17806,339.43,0.6,0.53,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.33,6.12,D
-27.63932,-56.18856,341.4,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,308.45,58.9,D
-27.63978,-56.19267,347.7,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,301.6,19.61,D
-27.50698,-55.15955,331.56,0.53,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.25,3.18,D
-27.60537,-56.18502,333.77,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.57,3.23,D
-27.49859,-55.28925,335.32,0.54,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.66,8.7,D
-27.60079,-56.1815,339.46,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.63,52.16,D
-27.60124,-56.1856,337.45,0.4,0.44,2026-05-19,1713,SNPP,SNPP,l,2.0NRT,307.74,52.16,D
-27.6017,-56.18971,340.4,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,311.98,32.7,D
-27.60216,-56.19383,326.63,0.4,0.44,2026-05-19,1713,SNPP,SNPP,l,2.0NRT,297.69,32.7,D
-27.59803,-56.19442,341.01,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.36,32.7,D
-27.59435,-56.19911,355.51,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.03,8.02,D
-27.59481,-56.20323,339.66,0.4,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.46,8.02,D
-27.5386,-55.9962,334.86,0.39,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.77,18.8,D
-27.47591,-55.47337,331.79,0.55,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.31,4.03,D
-27.53409,-55.99284,338.7,0.39,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.95,18.8,D
-27.53453,-55.99683,352.95,0.39,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,305.58,18.8,D
-27.47808,-55.47503,326.46,0.55,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.24,2.1,D
-27.53574,-55.99622,355.38,0.39,0.44,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,307.13,50.93,D
-27.57771,-56.66553,330.01,0.42,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.49,3.58,D
-27.55699,-56.71291,327.45,0.43,0.46,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.57,1.9,D
-27.60331,-57.68324,355.96,0.49,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,300.62,28.4,D
-27.60197,-57.68078,341.69,0.49,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,299.01,16.45,D
-27.60249,-57.6858,330.24,0.49,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,297.38,10.52,D
-27.59745,-57.68134,337.14,0.49,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.34,16.45,D
-27.59797,-57.68637,342.24,0.49,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.63,10.52,D
-27.5884,-57.68248,339.76,0.49,0.48,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.45,6.32,D
-27.65643,-58.65452,338.59,0.56,0.51,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.43,19.25,D
-27.65698,-58.66031,328.24,0.56,0.51,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.07,15.28,D
-27.16453,-54.36434,331.96,0.48,0.4,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.06,4.3,D
-27.25494,-55.34032,325.04,0.54,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.71,2.51,D
-27.23359,-55.2932,328.91,0.53,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.31,3.36,D
-27.23453,-55.29488,329.21,0.53,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.18,3.75,D
-27.19815,-55.38974,336.55,0.54,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.37,8.91,D
-27.88118,-63.06484,354.26,0.52,0.67,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.87,15.17,D
-27.88152,-63.07032,347.41,0.52,0.67,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.69,7.75,D
-27.88186,-63.07581,332.65,0.52,0.67,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.19,7.75,D
-27.18219,-55.56195,340.94,0.55,0.43,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.06,19.98,D
-27.02094,-55.39735,329.76,0.54,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,291.06,12.96,D
-27.02161,-55.40284,340.47,0.54,0.42,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,298.8,29,D
-26.90726,-54.88117,333.87,0.5,0.41,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,295.6,10.5,D
-27.52214,-61.07758,356.11,0.39,0.59,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,296.01,6.43,D
-26.55352,-54.44195,339.34,0.48,0.4,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,294.76,12.34,D
-26.54982,-54.44253,356.65,0.48,0.4,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,301.62,12.34,D
-26.55043,-54.44738,346.61,0.48,0.4,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,298.11,12.34,D
-26.54612,-54.44311,367,0.48,0.4,2026-05-19,1713,SNPP,SNPP,h,2.0NRT,301.67,19.16,D
-26.54674,-54.44798,347.68,0.48,0.4,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,293.99,19.16,D
-27.06808,-61.00187,327.74,0.38,0.59,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,296.43,2.3,D
-27.06836,-61.00152,326.1,0.38,0.59,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,297.35,1.4,D
-26.98027,-60.80552,367,0.37,0.58,2026-05-19,1713,SNPP,SNPP,h,2.0NRT,305.88,12.5,D
-26.97996,-60.80168,342.84,0.37,0.58,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,297.15,12.5,D
-26.97482,-60.80608,329.8,0.37,0.58,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,292.57,3.09,D
-26.0461,-54.1532,339.13,0.46,0.39,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,290.42,4.76,D
-26.04246,-54.15372,354.29,0.46,0.39,2026-05-19,1713,SNPP,SNPP,n,2.0NRT,297.55,15.16,D
